"Plancha de Chistes"|"Dime lo que bebes y te diré quién eres"|"ddtep3_extra35-045.jpg"
"Plancha de Chistes"|"Sonría en silencio"|"ddtep3_extra12-052.jpg"
"Plancha de Chistes"|"¡Uf! ¡Qué calor...!"|"ddtep3_extra08-042.jpg"
"Plancha de Chistes"|"Por esas montañas"|"ddtep3_extra05-056.jpg"
"Plancha de Chistes"|"Por esas montañas"|"ddtep3_extra05-055.jpg"
"Plancha de Chistes"|"¡Oh, el campo!"|"ddtep3_extra34-016.jpg"
"Plancha de Chistes"|"Los cobradores"|"ddtep3_extra13-061.jpg"
"Plancha de Chistes"|"Los instrumentos musicales"|"ddtep3_extra10-066.jpg"
"Plancha de Chistes"|"Inocentes"|"ddtep3_extra21-076.jpg"
"Plancha de Chistes"|"Inocentes"|"ddtep3_extra01-002.jpg"
"Plancha de Chistes"|"Los deportes esos..."|"ddtep3_extra18-051.jpg"
"Plancha de Chistes"|"Sonrisa a la extranjera"|"ddtep3_extra38-071.jpg"
"Plancha de Chistes"|"Fútbol en el año 2000"|"ddtep3_extra11-036.jpg"
"Plancha de Chistes"|"Esculpiendo"|"ddtep3_extra16-067.jpg"
"Plancha de Chistes"|"Sin Título"|"ddtep3_extra22-087.jpg"
"Plancha de Chistes"|"Sin Título"|"ddtep3_extra13-002.jpg"
"Plancha de Chistes"|"Sin Título"|"ddtep3_extra25-002.jpg"
"Plancha de Chistes"|"Sin Título"|"ddtep3_extra29-081.jpg"
"Plancha de Chistes"|"Sin Título"|"ddtep3_extra26-086.jpg"
"Plancha de Chistes"|"Sin Título"|"ddtep3_extra22-029.jpg"
"Plancha de Chistes"|"Sin Título"|"ddtep3_extra26-002.jpg"
"Plancha de Chistes"|"Sin Título"|"ddtep3_extra23-079.jpg"
"Plancha de Chistes"|"Sin Título"|"ddtep3_extra24-100.jpg"
"Plancha de Chistes"|"Sin Título"|"ddtep3_extra31-050.jpg"
"Plancha de Chistes"|"Sin Título"|"ddtep3_extra24-002.jpg"
"Plancha de Chistes"|"Sin Título"|"ddtep3_extra16-002.jpg"
"Plancha de Chistes"|"Sin Título"|"ddtep3_extra19-002.jpg"
"Plancha de Chistes"|"Sin Título"|"ddtep3_extra18-002.jpg"
"Plancha de Chistes"|"Sin Título"|"ddtep3_extra38-002.jpg"
"Plancha de Chistes"|"Sin Título"|"ddtep3_extra23-003.jpg"
"Plancha de Chistes"|"Sin Título"|"ddtep3_extra15-067.jpg"
"Plancha de Chistes"|"Sin Título"|"ddtep3_extra19-100.jpg"
"Plancha de Chistes"|"Sin Título"|"ddtep3_extra09-002.jpg"
"Plancha de Chistes"|"Sin Título"|"ddtep3_extra37-071.jpg"
